row_id,week_start,pilot_name,region,channel,store_cluster,stores,avg_temp_f,weather_index,units_sold,revenue,gross_margin_pct,repeat_rate,attach_rate,cannibalization_index,promo_spend,app_impressions,conversion_rate,customer_segment,ops_complexity_score,stockout_rate,nps
1116,2025-08-11,Iced Ube Coconut Macchiato,Northeast,RTD Retail,northeast-1,182,84,0.673,9652,43337.48,0.622,0.233,0.114,0.265,57330,194376,0.0695,Warm-weather commuter,3.3,0.014,52
1117,2025-06-23,Blood Orange Espresso Tonic,Southeast,Drive-thru,southeast-1,126,91,0.88,11532,68615.4,0.571,0.237,0.081,0.13,23562,495306,0.0746,Morning commuter,3.38,0.072,39
1118,2025-09-01,Vanilla Cream Cold Brew,Florida,Drive-thru,florida-4,201,76,0.518,18461,109842.95,0.613,0.281,0.124,0.172,52863,379086,0.0949,Warm-weather commuter,2.22,0.016,58
1119,2025-10-13,Blood Orange Espresso Tonic,Florida,In-store,florida-5,68,78,0.545,3589,21354.55,0.63,0.235,0.234,0.14,15368,281656,0.0657,Seasonal trial seeker,4.08,0.103,43
1120,2026-02-02,Blood Orange Espresso Tonic,Texas,RTD Retail,texas-1,176,84,0.727,9072,40733.28,0.685,0.226,0.163,0.191,56144,468336,0.0726,Gen Z afternoon,4.57,0.111,51
1121,2026-01-26,Pineapple Passionfruit Refresher,California,Delivery,california-5,107,62,0.35,5635,33528.25,0.684,0.187,0.217,0.056,15836,118128,0.0543,Warm-weather commuter,2.67,0.053,49
1122,2025-12-08,Summer Berry Refresher,West,Delivery,west-3,107,81,0.647,8305,49414.75,0.783,0.224,0.156,0.234,30067,194847,0.0641,Cold coffee loyalist,2.49,0.003,48
1123,2025-10-13,Vanilla Cream Cold Brew,Pacific Northwest,Mobile Order,pacific-northwest-7,164,85,0.723,12569,74785.55,0.651,0.268,0.199,0.189,42640,680108,0.0778,Rewards power user,4.99,0.051,47
1124,2025-07-07,Iced Ube Coconut Macchiato,New York Metro,Drive-thru,new-york-metro-8,98,74,0.57,4453,26495.35,0.711,0.21,0.098,0.091,22638,258524,0.0813,Morning commuter,3.78,0.018,50
1125,2025-08-11,Blood Orange Espresso Tonic,Southeast,Delivery,southeast-6,216,59,0.35,10999,65444.05,0.731,0.218,0.138,0.098,46872,687744,0.0786,Gen Z afternoon,3.12,0.032,42
1126,2025-07-14,Blood Orange Espresso Tonic,Northeast,Delivery,northeast-4,98,61,0.35,4367,25983.65,0.757,0.198,0.22,0.143,13818,362404,0.0784,Rewards power user,3.16,0.077,41
1127,2026-01-26,Vanilla Cream Cold Brew,Texas,Delivery,texas-7,178,58,0.35,9129,54317.55,0.768,0.247,0.112,0.096,27946,726952,0.0769,Seasonal trial seeker,3.55,0.01,55
1128,2025-12-15,Summer Berry Refresher,West,RTD Retail,west-5,136,69,0.488,9424,42313.76,0.699,0.233,0.096,0.126,29920,567528,0.0719,Seasonal trial seeker,3.27,0.026,39
1129,2025-08-18,Blood Orange Espresso Tonic,Florida,In-store,florida-8,146,95,0.967,13142,78194.9,0.709,0.269,0.177,0.245,32412,533922,0.0641,Morning commuter,2.61,0.015,55
1130,2025-11-10,Summer Berry Refresher,Midwest,Mobile Order,midwest-8,50,86,0.816,2485,14785.75,0.766,0.279,0.139,0.221,5300,164100,0.0766,Rewards power user,4.78,0.074,46
1131,2025-09-15,Spiced Mocha Cold Brew,Northeast,Delivery,northeast-8,137,97,0.894,10767,64063.65,0.624,0.304,0.174,0.152,31099,487309,0.0795,Cold coffee loyalist,3.06,0.061,48
1132,2025-06-02,Summer Berry Refresher,Texas,RTD Retail,texas-7,115,76,0.506,5024,22557.76,0.747,0.203,0.065,0.191,11500,327290,0.0592,Seasonal trial seeker,3.14,0.019,48
1133,2025-09-15,Pineapple Passionfruit Refresher,California,Delivery,california-1,142,76,0.626,6591,39216.45,0.75,0.209,0.069,0.137,31950,518726,0.0535,Cold coffee loyalist,1.47,0.034,48
1134,2025-11-03,Pineapple Passionfruit Refresher,West,Mobile Order,west-2,146,78,0.557,10426,62034.7,0.693,0.215,0.117,0.18,44238,231118,0.085,Warm-weather commuter,4.4,0.092,50
1135,2025-07-07,Pineapple Passionfruit Refresher,New York Metro,RTD Retail,new-york-metro-6,216,76,0.602,9213,41366.37,0.767,0.208,0.199,0.268,51840,426168,0.0748,Gen Z afternoon,4.93,0.109,48
1136,2025-12-15,Cinder Orange Cold Brew Sim,Pacific Northwest,Mobile Order,pacific-northwest-4,212,84,0.728,16686,99281.7,0.75,0.293,0.252,0.105,27136,468520,0.0949,Rewards power user,4.19,0.073,43
1137,2025-10-20,Iced Ube Coconut Macchiato,Southeast,Delivery,southeast-2,94,66,0.439,5074,30190.3,0.762,0.172,0.149,0.202,16638,302868,0.0617,Gen Z afternoon,1.08,0.038,50
1138,2026-01-05,Vanilla Cream Cold Brew,South,In-store,south-6,206,75,0.61,15613,92897.35,0.679,0.301,0.104,0.118,59946,629536,0.0869,Rewards power user,3.56,0.017,51
1139,2025-08-25,Iced Ube Coconut Macchiato,Midwest,RTD Retail,midwest-8,100,89,0.829,6134,27541.66,0.8,0.24,0.12,0.234,17900,269400,0.0762,Cold coffee loyalist,2.56,0.066,53
1140,2025-09-29,Blood Orange Espresso Tonic,Southeast,Drive-thru,southeast-2,81,78,0.533,5067,30148.65,0.606,0.208,0.129,0.094,21060,112104,0.0595,Morning commuter,4.01,0.078,45
1141,2025-08-04,Spiced Mocha Cold Brew,California,Mobile Order,california-6,203,75,0.487,15412,91701.4,0.692,0.266,0.243,0.2,59276,533484,0.0776,Rewards power user,1.39,0.078,49
1142,2025-10-20,Blood Orange Espresso Tonic,Northeast,Delivery,northeast-8,210,83,0.675,15781,93896.95,0.611,0.212,0.189,0.248,54810,202020,0.0672,Warm-weather commuter,3.07,0.019,38
1143,2025-11-17,Cinder Orange Cold Brew Sim,South,Delivery,south-6,144,92,0.873,14574,86715.3,0.723,0.306,0.166,0.124,29808,428688,0.0994,Rewards power user,5.54,0.1,53
1144,2025-10-20,Pineapple Passionfruit Refresher,Pacific Northwest,Mobile Order,pacific-northwest-7,48,61,0.35,2507,14916.65,0.73,0.172,0.226,0.15,4848,200640,0.049,Cold coffee loyalist,2.44,0.081,47
1145,2025-11-17,Spiced Mocha Cold Brew,Midwest,Delivery,midwest-1,58,65,0.35,3524,20967.8,0.699,0.225,0.101,0.152,14326,160660,0.0644,Rewards power user,3.07,0.008,50
1146,2025-11-17,Iced Ube Coconut Macchiato,California,RTD Retail,california-1,199,74,0.548,11238,50458.62,0.765,0.247,0.229,0.084,20497,553419,0.0872,Gen Z afternoon,4.78,0.117,51
1147,2025-06-16,Blood Orange Espresso Tonic,Midwest,In-store,midwest-7,122,72,0.48,9173,54579.35,0.72,0.181,0.178,0.228,27694,380152,0.0659,Warm-weather commuter,2.66,0.089,47
1148,2025-06-09,Iced Ube Coconut Macchiato,California,Delivery,california-2,88,81,0.729,5619,33433.05,0.637,0.262,0.06,0.119,14344,313016,0.0706,Gen Z afternoon,2.65,0.05,43
1149,2025-08-11,Cinder Orange Cold Brew Sim,California,In-store,california-4,87,76,0.623,7706,45850.7,0.783,0.255,0.125,0.238,19314,218631,0.085,Warm-weather commuter,2.45,0.003,55
1150,2025-09-08,Citrus Green Tea,Northeast,Delivery,northeast-1,155,67,0.455,9323,55471.85,0.687,0.217,0.158,0.257,13175,470270,0.0658,Gen Z afternoon,1.72,0.068,42
1151,2025-11-03,Summer Berry Refresher,New York Metro,Mobile Order,new-york-metro-1,153,87,0.736,9318,55442.1,0.704,0.229,0.24,0.175,30141,343485,0.0801,Rewards power user,3.52,0.081,41
1152,2025-11-24,Cinder Orange Cold Brew Sim,New York Metro,Drive-thru,new-york-metro-5,186,80,0.688,12610,75029.5,0.656,0.296,0.12,0.132,32922,378324,0.0874,Seasonal trial seeker,1.75,0.073,55
1153,2025-08-11,Pineapple Passionfruit Refresher,Southeast,RTD Retail,southeast-4,176,78,0.561,8451,37944.99,0.772,0.243,0.072,0.097,55616,619520,0.0691,Seasonal trial seeker,4.3,0.118,40
1154,2025-08-11,Summer Berry Refresher,West,Mobile Order,west-5,117,59,0.35,5951,35408.45,0.616,0.202,0.187,0.109,17316,321750,0.0845,Cold coffee loyalist,1.2,0.035,40
1155,2026-02-02,Pineapple Passionfruit Refresher,New York Metro,Drive-thru,new-york-metro-2,84,73,0.517,3241,19283.95,0.78,0.202,0.074,0.172,17808,263172,0.0811,Rewards power user,2.29,0.089,45
1156,2026-01-26,Spiced Mocha Cold Brew,California,Delivery,california-5,142,85,0.687,12656,75303.2,0.706,0.265,0.217,0.206,19454,511200,0.0922,Gen Z afternoon,1.71,0.035,55
1157,2025-11-17,Cinder Orange Cold Brew Sim,Pacific Northwest,In-store,pacific-northwest-3,110,86,0.803,10694,63629.3,0.678,0.308,0.137,0.131,10120,332530,0.0903,Seasonal trial seeker,4.43,0.037,54
1158,2025-05-12,Cinder Orange Cold Brew Sim,Pacific Northwest,Mobile Order,pacific-northwest-3,72,69,0.49,4288,25513.6,0.721,0.276,0.219,0.236,11376,206208,0.093,Gen Z afternoon,2.41,0.02,60
1159,2025-07-28,Citrus Green Tea,West,In-store,west-1,116,63,0.35,5119,30458.05,0.672,0.216,0.096,0.276,9744,416788,0.0612,Cold coffee loyalist,2.5,0.062,45
1160,2025-09-29,Vanilla Cream Cold Brew,Southeast,Delivery,southeast-6,176,86,0.678,14840,88298,0.76,0.3,0.234,0.24,29568,290576,0.0909,Rewards power user,4.05,0.099,45
1161,2025-11-03,Pineapple Passionfruit Refresher,Texas,Mobile Order,texas-2,120,68,0.46,9490,56465.5,0.706,0.207,0.158,0.087,22920,247680,0.0781,Warm-weather commuter,3.7,0.07,43
1162,2025-08-04,Spiced Mocha Cold Brew,Florida,Drive-thru,florida-3,77,83,0.704,6057,36039.15,0.798,0.276,0.121,0.172,23408,207053,0.0988,Gen Z afternoon,2.22,0.081,51
1163,2025-09-15,Summer Berry Refresher,Southeast,Mobile Order,southeast-2,153,93,0.929,10132,60285.4,0.786,0.28,0.2,0.099,36414,480726,0.0879,Gen Z afternoon,1.93,0.029,56
1164,2025-12-15,Vanilla Cream Cold Brew,Southeast,Drive-thru,southeast-6,216,78,0.647,16463,97954.85,0.776,0.253,0.214,0.173,40824,406944,0.0953,Gen Z afternoon,3.35,0.076,52
1165,2025-06-09,Pineapple Passionfruit Refresher,Midwest,In-store,midwest-1,179,67,0.454,6135,36503.25,0.715,0.219,0.074,0.082,56922,587299,0.0873,Cold coffee loyalist,3.64,0.061,42
1166,2025-12-29,Vanilla Cream Cold Brew,California,In-store,california-8,164,64,0.35,11959,71156.05,0.696,0.264,0.146,0.165,20500,409836,0.0847,Cold coffee loyalist,1.8,0.06,48
1167,2025-06-30,Blood Orange Espresso Tonic,Northeast,Mobile Order,northeast-4,178,75,0.557,13722,81645.9,0.592,0.21,0.217,0.181,41118,167320,0.0529,Gen Z afternoon,2.03,0.026,40
1168,2025-12-15,Pineapple Passionfruit Refresher,Pacific Northwest,In-store,pacific-northwest-7,146,89,0.761,8495,50545.25,0.604,0.224,0.081,0.208,26280,487056,0.0671,Warm-weather commuter,4.69,0.092,47
1169,2025-12-01,Spiced Mocha Cold Brew,California,Mobile Order,california-3,188,79,0.614,12750,75862.5,0.674,0.257,0.184,0.263,54144,302868,0.0766,Cold coffee loyalist,1.7,0.037,54
1170,2026-01-05,Pineapple Passionfruit Refresher,Pacific Northwest,In-store,pacific-northwest-7,133,64,0.35,5076,30202.2,0.733,0.179,0.182,0.069,33383,457786,0.0577,Gen Z afternoon,4.1,0.04,36
1171,2026-01-19,Pineapple Passionfruit Refresher,Midwest,Delivery,midwest-2,155,79,0.622,11546,68698.7,0.643,0.202,0.144,0.245,21545,234360,0.062,Warm-weather commuter,2.18,0.079,43
1172,2025-11-03,Cinder Orange Cold Brew Sim,Florida,Delivery,florida-7,181,62,0.35,10379,61755.05,0.672,0.234,0.164,0.107,19729,453586,0.0676,Warm-weather commuter,5.23,0.12,45
1173,2025-07-07,Iced Ube Coconut Macchiato,Pacific Northwest,Drive-thru,pacific-northwest-1,74,75,0.558,4666,27762.7,0.636,0.242,0.162,0.214,12728,296814,0.0618,Gen Z afternoon,4.44,0.059,43
1174,2025-12-01,Iced Ube Coconut Macchiato,Midwest,RTD Retail,midwest-7,199,61,0.35,5619,25229.31,0.786,0.2,0.14,0.095,41790,348847,0.0721,Rewards power user,3.31,0.039,46
1175,2025-08-11,Summer Berry Refresher,Florida,In-store,florida-8,36,86,0.752,1468,8734.6,0.736,0.231,0.181,0.052,3456,102708,0.0767,Cold coffee loyalist,2.29,0.042,46
1176,2025-09-22,Cinder Orange Cold Brew Sim,West,Mobile Order,west-2,57,91,0.864,5252,31249.4,0.767,0.323,0.139,0.231,10317,178638,0.0789,Gen Z afternoon,5.22,0.072,49
1177,2025-06-23,Iced Ube Coconut Macchiato,Midwest,Mobile Order,midwest-7,177,75,0.57,8347,49664.65,0.793,0.211,0.275,0.085,50268,701628,0.0632,Seasonal trial seeker,4.56,0.111,48
1178,2025-08-18,Pineapple Passionfruit Refresher,California,RTD Retail,california-1,119,83,0.753,6414,28798.86,0.611,0.273,0.192,0.095,28917,108766,0.092,Cold coffee loyalist,2.39,0.03,50
1179,2025-09-08,Blood Orange Espresso Tonic,West,RTD Retail,west-7,79,80,0.674,7022,31528.78,0.673,0.234,0.113,0.068,18565,174985,0.0871,Seasonal trial seeker,2.96,0.071,52
1180,2026-01-26,Spiced Mocha Cold Brew,New York Metro,RTD Retail,new-york-metro-2,79,63,0.391,4913,22059.37,0.703,0.246,0.212,0.148,19908,325796,0.0665,Seasonal trial seeker,1.86,0.084,44
1181,2025-06-02,Spiced Mocha Cold Brew,Pacific Northwest,Drive-thru,pacific-northwest-7,115,57,0.35,5990,35640.5,0.709,0.241,0.108,0.285,14835,469200,0.0923,Seasonal trial seeker,5,0.081,42
1182,2025-12-22,Blood Orange Espresso Tonic,Pacific Northwest,In-store,pacific-northwest-3,118,95,0.897,7341,43678.95,0.73,0.281,0.165,0.068,19824,267860,0.0977,Warm-weather commuter,4.93,0.11,42
1183,2025-08-25,Spiced Mocha Cold Brew,Southeast,RTD Retail,southeast-2,141,77,0.509,7112,31932.88,0.686,0.272,0.122,0.127,11280,331068,0.0816,Warm-weather commuter,4.93,0.061,40
1184,2025-12-01,Citrus Green Tea,Florida,Delivery,florida-4,160,91,0.844,8794,52324.3,0.735,0.244,0.151,0.238,48640,187840,0.093,Rewards power user,5.2,0.073,42
1185,2026-01-12,Blood Orange Espresso Tonic,New York Metro,Drive-thru,new-york-metro-4,79,71,0.544,5454,32451.3,0.669,0.188,0.084,0.111,17301,143385,0.0564,Morning commuter,5.29,0.092,41
1186,2025-08-04,Summer Berry Refresher,West,Delivery,west-5,189,58,0.35,6549,38966.55,0.773,0.2,0.2,0.252,17199,336798,0.075,Seasonal trial seeker,2.75,0.077,44
1187,2025-10-06,Pineapple Passionfruit Refresher,Midwest,In-store,midwest-5,103,70,0.5,7514,44708.3,0.759,0.225,0.23,0.102,29458,320021,0.0792,Gen Z afternoon,2.62,0.052,44
1188,2025-08-18,Cinder Orange Cold Brew Sim,California,Delivery,california-5,101,78,0.526,7726,45969.7,0.756,0.245,0.221,0.215,23937,299667,0.0659,Seasonal trial seeker,3.56,0.071,50
1189,2025-11-03,Iced Ube Coconut Macchiato,South,In-store,south-7,189,63,0.35,4784,28464.8,0.655,0.17,0.231,0.225,44604,451521,0.0758,Warm-weather commuter,1.06,0.015,50
1190,2025-11-10,Summer Berry Refresher,Southeast,In-store,southeast-4,44,64,0.35,2479,14750.05,0.757,0.194,0.073,0.074,9724,127204,0.0647,Cold coffee loyalist,3.1,0.066,41
1191,2025-12-08,Spiced Mocha Cold Brew,Pacific Northwest,Drive-thru,pacific-northwest-5,209,56,0.35,12353,73500.35,0.725,0.263,0.196,0.217,47234,229691,0.0757,Morning commuter,4.13,0.123,55
1192,2025-11-03,Spiced Mocha Cold Brew,West,Drive-thru,west-7,197,58,0.35,12338,73411.1,0.686,0.237,0.129,0.251,19897,509442,0.0763,Cold coffee loyalist,1.44,0.081,46
1193,2025-10-06,Summer Berry Refresher,Pacific Northwest,In-store,pacific-northwest-3,93,97,0.952,6731,40049.45,0.752,0.265,0.214,0.279,14973,87141,0.0777,Rewards power user,1.24,0.012,60
1194,2025-12-22,Cinder Orange Cold Brew Sim,Florida,In-store,florida-3,103,77,0.589,10019,59613.05,0.616,0.289,0.184,0.176,23072,205176,0.0985,Seasonal trial seeker,3.96,0.009,43
1195,2025-11-17,Blood Orange Espresso Tonic,California,Delivery,california-8,133,87,0.764,6200,36890,0.713,0.232,0.157,0.111,27398,542374,0.0663,Morning commuter,5.49,0.098,41
1196,2025-10-20,Summer Berry Refresher,West,Delivery,west-1,65,86,0.772,4179,24865.05,0.605,0.27,0.064,0.163,8515,171860,0.0745,Cold coffee loyalist,4.36,0.048,52
1197,2025-06-02,Pineapple Passionfruit Refresher,Texas,Mobile Order,texas-7,62,59,0.35,3778,22479.1,0.679,0.196,0.156,0.097,15066,257114,0.0686,Cold coffee loyalist,2.46,0.007,37
1198,2025-12-01,Spiced Mocha Cold Brew,Southeast,Delivery,southeast-3,130,69,0.427,7599,45214.05,0.712,0.261,0.23,0.194,24180,277030,0.064,Seasonal trial seeker,1.07,0.046,56
1199,2025-07-21,Cinder Orange Cold Brew Sim,New York Metro,Delivery,new-york-metro-8,166,78,0.607,14369,85495.55,0.612,0.29,0.101,0.129,15936,461812,0.0717,Gen Z afternoon,4.23,0.066,54
1200,2025-12-01,Pineapple Passionfruit Refresher,Southeast,RTD Retail,southeast-8,102,65,0.38,3716,16684.84,0.714,0.185,0.151,0.204,24684,128928,0.0538,Warm-weather commuter,4.22,0.078,45
1201,2025-07-21,Summer Berry Refresher,Texas,Drive-thru,texas-8,167,71,0.518,9433,56126.35,0.635,0.236,0.128,0.106,28056,588007,0.0684,Warm-weather commuter,2.38,0.048,45
1202,2025-09-22,Citrus Green Tea,South,Drive-thru,south-7,168,72,0.485,13134,78147.3,0.771,0.237,0.068,0.162,48720,337680,0.092,Seasonal trial seeker,4.31,0.077,51
1203,2025-09-01,Spiced Mocha Cold Brew,Florida,Mobile Order,florida-3,58,68,0.391,4664,27750.8,0.789,0.244,0.272,0.286,11658,53186,0.0783,Seasonal trial seeker,4.96,0.105,52
1204,2025-12-01,Cinder Orange Cold Brew Sim,Southeast,Mobile Order,southeast-2,97,76,0.557,9296,55311.2,0.613,0.264,0.122,0.271,11543,118922,0.0951,Warm-weather commuter,4.08,0.042,41
1205,2025-10-27,Summer Berry Refresher,Midwest,RTD Retail,midwest-7,50,71,0.447,2331,10466.19,0.738,0.226,0.144,0.183,8850,57600,0.0749,Cold coffee loyalist,4.17,0.095,49
1206,2025-05-19,Spiced Mocha Cold Brew,California,RTD Retail,california-2,188,70,0.515,12092,54293.08,0.741,0.285,0.096,0.28,23688,423000,0.0807,Morning commuter,2,0.011,48
1207,2025-06-30,Cinder Orange Cold Brew Sim,West,Mobile Order,west-4,156,87,0.692,17430,103708.5,0.682,0.274,0.151,0.232,34632,153816,0.0803,Cold coffee loyalist,2.71,0.051,44
1208,2025-11-24,Iced Ube Coconut Macchiato,Northeast,RTD Retail,northeast-8,84,64,0.371,2876,12913.24,0.709,0.203,0.192,0.19,21672,217056,0.0689,Warm-weather commuter,1.69,0.077,48
1209,2025-06-30,Summer Berry Refresher,Southeast,Mobile Order,southeast-3,203,81,0.637,20129,119767.55,0.712,0.205,0.226,0.072,53186,440307,0.0713,Cold coffee loyalist,2.57,0.041,46
1210,2025-05-05,Summer Berry Refresher,Northeast,RTD Retail,northeast-3,137,91,0.839,7200,32328,0.741,0.255,0.157,0.18,33017,435797,0.0744,Cold coffee loyalist,2.42,0.049,52
1211,2025-09-22,Summer Berry Refresher,Southeast,RTD Retail,southeast-7,40,97,0.889,3386,15203.14,0.68,0.237,0.155,0.279,6400,93120,0.0585,Cold coffee loyalist,2.43,0.018,52
1212,2025-09-29,Cinder Orange Cold Brew Sim,Florida,RTD Retail,florida-4,64,59,0.35,2588,11620.12,0.784,0.265,0.073,0.104,16064,243200,0.0972,Cold coffee loyalist,3.8,0.045,54
1213,2025-10-06,Vanilla Cream Cold Brew,Northeast,Mobile Order,northeast-4,37,70,0.418,3573,21259.35,0.669,0.271,0.175,0.133,8510,49432,0.0976,Seasonal trial seeker,4.47,0.123,54
1214,2026-01-19,Iced Ube Coconut Macchiato,California,Drive-thru,california-4,119,81,0.663,7146,42518.7,0.739,0.255,0.146,0.275,27132,321062,0.0686,Morning commuter,1.6,0.086,56
1215,2025-12-29,Iced Ube Coconut Macchiato,West,Drive-thru,west-6,155,59,0.35,6038,35926.1,0.705,0.218,0.232,0.107,32860,561720,0.0652,Morning commuter,3.22,0.058,49
1216,2025-06-30,Citrus Green Tea,South,Delivery,south-7,208,56,0.35,12560,74732,0.604,0.167,0.24,0.272,51792,809536,0.0467,Warm-weather commuter,4.92,0.04,38
1217,2025-11-24,Vanilla Cream Cold Brew,South,In-store,south-2,131,58,0.35,9985,59410.75,0.664,0.211,0.191,0.201,37990,518891,0.0551,Warm-weather commuter,3.85,0.06,36
1218,2025-07-21,Citrus Green Tea,Florida,Drive-thru,florida-7,212,91,0.899,18230,108468.5,0.716,0.247,0.222,0.121,67204,523004,0.063,Warm-weather commuter,3.38,0.043,55
1219,2025-09-15,Iced Ube Coconut Macchiato,South,Delivery,south-7,84,90,0.89,4970,29571.5,0.679,0.262,0.177,0.221,11424,260736,0.0642,Morning commuter,3.24,0.041,45
1220,2025-06-16,Pineapple Passionfruit Refresher,New York Metro,Delivery,new-york-metro-8,189,93,0.866,12740,75803,0.637,0.239,0.112,0.15,52164,671706,0.0835,Warm-weather commuter,3.77,0.072,38
1221,2025-10-06,Citrus Green Tea,Texas,In-store,texas-5,81,87,0.81,6459,38431.05,0.606,0.267,0.072,0.095,11826,329913,0.0724,Rewards power user,3.44,0.028,56
1222,2025-07-28,Vanilla Cream Cold Brew,California,Mobile Order,california-6,101,73,0.564,9902,58916.9,0.731,0.251,0.255,0.174,12625,274922,0.0642,Gen Z afternoon,3.33,0.055,42
1223,2025-07-07,Cinder Orange Cold Brew Sim,Pacific Northwest,In-store,pacific-northwest-8,76,78,0.651,5449,32421.55,0.697,0.256,0.134,0.148,21736,313044,0.075,Seasonal trial seeker,5.27,0.058,42
1224,2025-12-22,Pineapple Passionfruit Refresher,Florida,Mobile Order,florida-1,73,59,0.35,4228,25156.6,0.741,0.208,0.259,0.075,12191,78548,0.0852,Cold coffee loyalist,1.53,0.006,54
1225,2025-06-02,Iced Ube Coconut Macchiato,Texas,In-store,texas-4,117,69,0.448,6975,41501.25,0.669,0.22,0.187,0.098,21645,407277,0.0845,Morning commuter,1.07,0.037,49
1226,2025-06-09,Citrus Green Tea,Pacific Northwest,Delivery,pacific-northwest-7,133,76,0.627,9741,57958.95,0.639,0.226,0.226,0.243,22876,210672,0.0704,Gen Z afternoon,4.74,0.1,47
1227,2026-01-12,Blood Orange Espresso Tonic,South,Mobile Order,south-6,67,94,0.857,4042,24049.9,0.692,0.255,0.206,0.179,8576,145390,0.0908,Morning commuter,5.36,0.122,50
1228,2025-08-11,Citrus Green Tea,Florida,In-store,florida-6,179,58,0.35,7224,42982.8,0.737,0.201,0.168,0.252,24702,410268,0.0594,Gen Z afternoon,3.12,0.022,45
1229,2025-07-21,Blood Orange Espresso Tonic,Texas,Drive-thru,texas-6,96,63,0.376,5955,35432.25,0.712,0.218,0.092,0.09,12960,152736,0.0789,Morning commuter,3.29,0.048,51
1230,2025-11-10,Pineapple Passionfruit Refresher,New York Metro,RTD Retail,new-york-metro-7,217,96,0.997,15959,71655.91,0.744,0.265,0.061,0.252,32116,636244,0.0724,Rewards power user,2.79,0.008,56
1231,2025-11-17,Iced Ube Coconut Macchiato,Pacific Northwest,RTD Retail,pacific-northwest-7,112,56,0.35,5731,25732.19,0.742,0.2,0.232,0.218,29904,306880,0.0621,Rewards power user,2.38,0.054,41
1232,2025-07-21,Cinder Orange Cold Brew Sim,Northeast,In-store,northeast-7,67,95,0.923,8400,49980,0.69,0.29,0.23,0.27,12529,71958,0.1009,Cold coffee loyalist,3.97,0.088,57
1233,2025-06-16,Vanilla Cream Cold Brew,Texas,In-store,texas-5,43,77,0.516,2629,15642.55,0.698,0.271,0.221,0.301,4730,163873,0.0673,Cold coffee loyalist,1.98,0.037,45
1234,2026-01-19,Vanilla Cream Cold Brew,West,Mobile Order,west-5,37,70,0.455,3276,19492.2,0.723,0.24,0.12,0.288,8991,37444,0.0614,Rewards power user,1.51,0.013,50
1235,2025-12-29,Blood Orange Espresso Tonic,New York Metro,RTD Retail,new-york-metro-5,44,69,0.387,2053,9217.97,0.674,0.217,0.084,0.276,9768,147752,0.0851,Seasonal trial seeker,1.85,0.018,43
